step_time,reward,total_stopped,total_wait_time
2150.0,-0.04999999999999982,44,2526.0
2155.0,-0.6600000000000001,42,2730.0
2160.0,-0.6499999999999995,36,2817.0
2165.0,-0.11000000000000121,38,2792.0
2170.0,-0.6499999999999986,37,2890.0
2175.0,-0.7400000000000002,51,3032.0
2180.0,-0.8499999999999996,60,3305.0
2185.0,-0.9100000000000001,60,3344.0
2190.0,-1.0,56,3299.0
2195.0,-1.040000000000001,56,3424.0
2200.0,-0.7300000000000004,54,3582.0
2205.0,-1.0,56,3798.0
2210.0,-0.9900000000000002,56,4038.0
2215.0,-0.9299999999999997,57,4244.0
2220.0,1.9800000000000004,52,4145.0
2225.0,0.6300000000000008,50,4275.0
2230.0,0.02999999999999936,52,4467.0
2235.0,-0.8200000000000003,54,4638.0
2240.0,-0.3699999999999992,47,4644.0
2245.0,0.02999999999999936,44,4541.0
2250.0,-0.5500000000000007,39,4438.0
2255.0,-0.39000000000000057,37,3988.0
2260.0,-0.7299999999999969,34,3771.0
2265.0,-0.7600000000000016,30,3752.0
2270.0,1.129999999999999,29,3539.0
2275.0,2.4700000000000006,28,2988.0
2280.0,-0.6999999999999993,26,2771.0
2285.0,-0.8300000000000001,30,2726.0
2290.0,1.5899999999999999,33,2643.0
2295.0,3.869999999999999,27,2311.0
2300.0,1.8600000000000012,25,2137.0
2305.0,0.1399999999999988,25,2003.0
2310.0,1.5000000000000009,24,1607.0
2315.0,3.1399999999999997,20,1154.0
2320.0,1.1400000000000001,25,1109.0
2325.0,-0.14000000000000012,26,1183.0
2330.0,-0.2799999999999998,38,1314.0
2335.0,-0.41000000000000014,41,1455.0
2340.0,-0.4700000000000002,46,1603.0
2345.0,-0.5,46,1778.0
2350.0,-0.6600000000000001,49,1998.0
2355.0,1.0,45,2039.0
2360.0,1.0700000000000003,42,2030.0
2365.0,1.53,39,1954.0
2370.0,0.75,38,1991.0
2375.0,0.0,39,1786.0
2380.0,-0.17999999999999994,39,1543.0
2385.0,-0.19999999999999996,40,1706.0
2390.0,0.61,41,1779.0
2395.0,0.019999999999999907,38,1827.0
2400.0,-0.13,34,1839.0
2405.0,-0.08999999999999997,35,1771.0
2410.0,0.35000000000000003,38,1599.0
2415.0,0.010000000000000009,46,1758.0
2420.0,-0.42,48,1940.0
2425.0,-0.4,44,1977.0
2430.0,-0.45999999999999996,32,1684.0
2435.0,-0.28,29,1569.0
2440.0,-0.19000000000000017,38,1561.0
2445.0,-0.5699999999999998,38,1399.0
2450.0,-0.6200000000000001,41,1202.0
2455.0,0.3500000000000001,38,1120.0
2460.0,0.5699999999999998,34,1174.0
2465.0,0.9200000000000002,26,1108.0
2470.0,-0.030000000000000027,22,1060.0
2475.0,-0.1399999999999999,23,1086.0
2480.0,-0.3800000000000001,32,1048.0
2485.0,-0.5699999999999998,41,1232.0
2490.0,-0.4700000000000002,44,1429.0
2495.0,-0.6000000000000001,40,1479.0
2500.0,-0.5999999999999996,32,1221.0
2505.0,-0.6200000000000001,34,1144.0
2510.0,0.11000000000000032,25,1062.0
2515.0,0.8499999999999996,22,957.0
2520.0,0.04999999999999982,30,1045.0
2525.0,-0.16999999999999993,34,1140.0
2530.0,-0.6500000000000004,38,1223.0
2535.0,-0.8799999999999999,43,1376.0
2540.0,-0.8999999999999995,42,1448.0
2545.0,0.20999999999999996,34,1294.0
2550.0,1.13,26,1066.0
2555.0,1.4100000000000001,26,791.0
2560.0,0.05999999999999961,27,761.0
2565.0,0.4700000000000002,27,694.0
2570.0,0.31999999999999984,31,704.0
2575.0,-0.43999999999999995,38,841.0
2580.0,-0.8000000000000003,44,1052.0
2585.0,-0.20999999999999996,45,1229.0
2590.0,-0.04999999999999982,43,1367.0
2595.0,-0.3799999999999999,43,1531.0
2600.0,-0.5800000000000001,46,1756.0
2605.0,0.1900000000000004,48,1780.0
2610.0,-0.6699999999999999,46,1860.0
2615.0,-0.75,44,1901.0
2620.0,0.8799999999999999,45,1869.0
2625.0,1.3099999999999996,40,1792.0
2630.0,0.56,36,1738.0
2635.0,-0.3400000000000003,32,1701.0
2640.0,-0.46999999999999975,36,1654.0
2645.0,-0.5899999999999999,39,1685.0
2650.0,-0.5999999999999996,38,1766.0
2655.0,-0.6100000000000003,40,1831.0
2660.0,-0.6500000000000004,41,2036.0
2665.0,-0.6499999999999995,43,2189.0
2670.0,-0.6500000000000004,41,2294.0
2675.0,-0.6600000000000001,45,2512.0
2680.0,0.7599999999999998,48,2613.0
2685.0,1.5700000000000003,41,2522.0
2690.0,-0.5099999999999998,39,2556.0
2695.0,-0.6500000000000004,44,2743.0
2700.0,0.45999999999999996,46,2854.0
2705.0,1.1500000000000004,46,2878.0
2710.0,1.5899999999999999,37,2549.0
2715.0,3.1100000000000003,23,1704.0
2720.0,-0.17999999999999994,28,1805.0
2725.0,-0.3900000000000001,40,1965.0
2730.0,-0.34999999999999964,46,2136.0
2735.0,-0.43000000000000016,46,2286.0
2740.0,-0.5699999999999998,41,2275.0
2745.0,-0.5700000000000003,35,2139.0
2750.0,-0.05999999999999961,31,1959.0
2755.0,-0.08000000000000007,31,2056.0
2760.0,-0.5600000000000005,41,2230.0
2765.0,-0.5800000000000001,41,2359.0
2770.0,-0.5800000000000001,41,2496.0
2775.0,-0.45999999999999996,40,2635.0
2780.0,-0.6099999999999994,36,2536.0
2785.0,-0.6200000000000001,29,2153.0
2790.0,-0.5900000000000007,27,2028.0
2795.0,-0.5800000000000001,26,1884.0
2800.0,-0.5999999999999996,24,1878.0
2805.0,-0.6099999999999994,23,1927.0
2810.0,-0.7200000000000006,32,2000.0
2815.0,-0.7899999999999991,38,2176.0
2820.0,2.16,31,2042.0
2825.0,5.129999999999999,20,1544.0
2830.0,2.8500000000000005,21,1341.0
2835.0,0.7299999999999999,22,1285.0
2840.0,0.030000000000000027,20,1259.0
2845.0,0.3,25,1321.0
2850.0,-0.02999999999999997,28,1080.0
2855.0,-0.12,30,649.0
2860.0,-0.20000000000000007,32,788.0
2865.0,-0.17999999999999994,37,921.0
2870.0,0.24,28,857.0
2875.0,0.15999999999999998,31,880.0
2880.0,-0.21000000000000002,34,1010.0
2885.0,-0.25,38,1183.0
2890.0,-0.2699999999999999,33,1209.0
2895.0,-0.27,29,1157.0
2900.0,-0.3500000000000001,25,1237.0
2905.0,-0.42999999999999994,29,1240.0
2910.0,0.28,23,1010.0
2915.0,0.32999999999999985,17,797.0
2920.0,0.08000000000000007,14,810.0
2925.0,-0.08000000000000007,25,900.0
